parcellation_label,parcellation_term_label,parcellation_term_set_label,parcellation_index,voxel_count,volume_mm3,color_hex_triplet,red,green,blue,parcellation_term_name,parcellation_term_acronym,parcellation_term_set_name,term_set_order,term_order,parent_term_label
AllenCCF-Annotation-2020-397,AllenCCF-Ontology-2017-863,AllenCCF-Ontology-2017-STRU,387,37360,0.037360000000000004,#CCCCCC,204,204,204,rubrospinal tract,rust,structure,3,354,AllenCCF-Ontology-2017-1000
AllenCCF-Annotation-2020-397,AllenCCF-Ontology-2017-397,AllenCCF-Ontology-2017-SUBS,387,37360,0.037360000000000004,#CCCCCC,204,204,204,ventral tegmental decussation,vtd,substructure,4,846,AllenCCF-Ontology-2017-863
AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,874,163494,0.16349400000000003,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,874,163494,0.16349400000000003,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,874,163494,0.16349400000000003,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,874,163494,0.16349400000000003,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-884,AllenCCF-Ontology-2017-884,AllenCCF-Ontology-2017-SUBS,874,163494,0.16349400000000003,#CCCCCC,204,204,204,amygdalar capsule,amc,substructure,4,850,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,898,212056,0.21205600000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,898,212056,0.21205600000000002,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,898,212056,0.21205600000000002,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,898,212056,0.21205600000000002,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-908,AllenCCF-Ontology-2017-908,AllenCCF-Ontology-2017-SUBS,898,212056,0.21205600000000002,#CCCCCC,204,204,204,"anterior commissure, temporal limb",act,substructure,4,852,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,930,1265742,1.2657420000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,930,1265742,1.2657420000000001,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,930,1265742,1.2657420000000001,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,930,1265742,1.2657420000000001,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-940,AllenCCF-Ontology-2017-940,AllenCCF-Ontology-2017-SUBS,930,1265742,1.2657420000000001,#CCCCCC,204,204,204,cingulum bundle,cing,substructure,4,853,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,456,1403138,1.4031380000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,456,1403138,1.4031380000000002,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,456,1403138,1.4031380000000002,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,456,1403138,1.4031380000000002,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-466,AllenCCF-Ontology-2017-466,AllenCCF-Ontology-2017-SUBS,456,1403138,1.4031380000000002,#CCCCCC,204,204,204,alveus,alv,substructure,4,854,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,520,37530,0.03753000000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,520,37530,0.03753000000000001,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,520,37530,0.03753000000000001,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,520,37530,0.03753000000000001,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-530,AllenCCF-Ontology-2017-530,AllenCCF-Ontology-2017-SUBS,520,37530,0.03753000000000001,#CCCCCC,204,204,204,dorsal fornix,df,substructure,4,855,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,593,1512536,1.5125360000000003,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,593,1512536,1.5125360000000003,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,593,1512536,1.5125360000000003,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,593,1512536,1.5125360000000003,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-603,AllenCCF-Ontology-2017-603,AllenCCF-Ontology-2017-SUBS,593,1512536,1.5125360000000003,#CCCCCC,204,204,204,fimbria,fi,substructure,4,856,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,418,8330,0.00833,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,418,8330,0.00833,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,418,8330,0.00833,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,418,8330,0.00833,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-428,AllenCCF-Ontology-2017-428,AllenCCF-Ontology-2017-SUBS,418,8330,0.00833,#CCCCCC,204,204,204,medial corticohypothalamic tract,mct,substructure,4,857,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,426,269618,0.269618,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,426,269618,0.269618,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,426,269618,0.269618,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,426,269618,0.269618,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-436,AllenCCF-Ontology-2017-436,AllenCCF-Ontology-2017-SUBS,426,269618,0.269618,#CCCCCC,204,204,204,columns of the fornix,fx,substructure,4,858,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,433,952736,0.9527360000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,433,952736,0.9527360000000001,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,433,952736,0.9527360000000001,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,433,952736,0.9527360000000001,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-443,AllenCCF-Ontology-2017-443,AllenCCF-Ontology-2017-SUBS,433,952736,0.9527360000000001,#CCCCCC,204,204,204,dorsal hippocampal commissure,dhc,substructure,4,859,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,439,64704,0.06470400000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,439,64704,0.06470400000000001,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,439,64704,0.06470400000000001,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,439,64704,0.06470400000000001,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-449,AllenCCF-Ontology-2017-449,AllenCCF-Ontology-2017-SUBS,439,64704,0.06470400000000001,#CCCCCC,204,204,204,ventral hippocampal commissure,vhc,substructure,4,860,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,291,333386,0.33338600000000007,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,291,333386,0.33338600000000007,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,291,333386,0.33338600000000007,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,291,333386,0.33338600000000007,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-301,AllenCCF-Ontology-2017-301,AllenCCF-Ontology-2017-SUBS,291,333386,0.33338600000000007,#CCCCCC,204,204,204,stria terminalis,st,substructure,4,862,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-484682528,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1284,35128,0.035128000000000006,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-484682528,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,1284,35128,0.035128000000000006,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-484682528,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,1284,35128,0.035128000000000006,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-484682528,AllenCCF-Ontology-2017-768,AllenCCF-Ontology-2017-STRU,1284,35128,0.035128000000000006,#CCCCCC,204,204,204,cerebrum related,mfbc,structure,3,358,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-484682528,AllenCCF-Ontology-2017-301,AllenCCF-Ontology-2017-SUBS,1284,35128,0.035128000000000006,#CCCCCC,204,204,204,stria terminalis,st,substructure,4,862,AllenCCF-Ontology-2017-768
AllenCCF-Annotation-2020-54,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,49,49344,0.049344000000000006,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-54,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,49,49344,0.049344000000000006,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-54,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,49,49344,0.049344000000000006,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-54,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,49,49344,0.049344000000000006,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-54,AllenCCF-Ontology-2017-54,AllenCCF-Ontology-2017-SUBS,49,49344,0.049344000000000006,#CCCCCC,204,204,204,medial forebrain bundle,mfb,substructure,4,863,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-349,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,339,25028,0.025028000000000005,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-349,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,339,25028,0.025028000000000005,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-349,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,339,25028,0.025028000000000005,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-349,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,339,25028,0.025028000000000005,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-349,AllenCCF-Ontology-2017-349,AllenCCF-Ontology-2017-SUBS,339,25028,0.025028000000000005,#CCCCCC,204,204,204,supraoptic commissures,sup,substructure,4,866,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-753,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,743,33298,0.03329800000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-753,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,743,33298,0.03329800000000001,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-753,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,743,33298,0.03329800000000001,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-753,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,743,33298,0.03329800000000001,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-753,AllenCCF-Ontology-2017-753,AllenCCF-Ontology-2017-SUBS,743,33298,0.03329800000000001,#CCCCCC,204,204,204,principal mammillary tract,pm,substructure,4,871,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-690,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,680,129534,0.129534,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-690,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,680,129534,0.129534,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-690,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,680,129534,0.129534,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-690,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,680,129534,0.129534,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-690,AllenCCF-Ontology-2017-690,AllenCCF-Ontology-2017-SUBS,680,129534,0.129534,#CCCCCC,204,204,204,mammillothalamic tract,mtt,substructure,4,872,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-681,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,671,56046,0.05604600000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-681,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,671,56046,0.05604600000000001,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-681,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,671,56046,0.05604600000000001,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-681,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,671,56046,0.05604600000000001,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-681,AllenCCF-Ontology-2017-681,AllenCCF-Ontology-2017-SUBS,671,56046,0.05604600000000001,#CCCCCC,204,204,204,mammillotegmental tract,mtg,substructure,4,873,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-673,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,663,31742,0.031742000000000006,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-673,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,663,31742,0.031742000000000006,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-673,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,663,31742,0.031742000000000006,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-673,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,663,31742,0.031742000000000006,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-673,AllenCCF-Ontology-2017-673,AllenCCF-Ontology-2017-SUBS,663,31742,0.031742000000000006,#CCCCCC,204,204,204,mammillary peduncle,mp,substructure,4,874,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-802,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,792,270700,0.27070000000000005,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-802,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,792,270700,0.27070000000000005,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-802,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,792,270700,0.27070000000000005,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-802,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,792,270700,0.27070000000000005,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-802,AllenCCF-Ontology-2017-802,AllenCCF-Ontology-2017-SUBS,792,270700,0.27070000000000005,#CCCCCC,204,204,204,stria medullaris,sm,substructure,4,876,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-595,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,585,167622,0.16762200000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-595,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,585,167622,0.16762200000000002,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-595,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,585,167622,0.16762200000000002,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-595,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,585,167622,0.16762200000000002,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-595,AllenCCF-Ontology-2017-595,AllenCCF-Ontology-2017-SUBS,585,167622,0.16762200000000002,#CCCCCC,204,204,204,fasciculus retroflexus,fr,substructure,4,877,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-611,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,601,47790,0.047790000000000006,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-611,AllenCCF-Ontology-2017-1009,AllenCCF-Ontology-2017-CATE,601,47790,0.047790000000000006,#CCCCCC,204,204,204,fiber tracts,fiber tracts,category,1,2,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-611,AllenCCF-Ontology-2017-991,AllenCCF-Ontology-2017-DIVI,601,47790,0.047790000000000006,#CCCCCC,204,204,204,medial forebrain bundle system,mfbs,division,2,19,AllenCCF-Ontology-2017-1009
AllenCCF-Annotation-2020-611,AllenCCF-Ontology-2017-824,AllenCCF-Ontology-2017-STRU,601,47790,0.047790000000000006,#CCCCCC,204,204,204,hypothalamus related,mfsbshy,structure,3,359,AllenCCF-Ontology-2017-991
AllenCCF-Annotation-2020-611,AllenCCF-Ontology-2017-611,AllenCCF-Ontology-2017-SUBS,601,47790,0.047790000000000006,#CCCCCC,204,204,204,habenular commissure,hbc,substructure,4,878,AllenCCF-Ontology-2017-824
AllenCCF-Annotation-2020-81,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,76,2151554,2.1515540000000004,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-81,AllenCCF-Ontology-2017-73,AllenCCF-Ontology-2017-CATE,76,2151554,2.1515540000000004,#AAAAAA,170,170,170,ventricular systems,VS,category,1,3,AllenCCF-Ontology-2017-997
AllenCCF-Annotation-2020-81,AllenCCF-Ontology-2017-81,AllenCCF-Ontology-2017-DIVI,76,2151554,2.1515540000000004,#AAAAAA,170,170,170,lateral ventricle,VL,division,2,20,AllenCCF-Ontology-2017-73
AllenCCF-Annotation-2020-98,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,93,136484,0.13648400000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,
AllenCCF-Annotation-2020-98,AllenCCF-Ontology-2017-73,AllenCCF-Ontology-2017-CATE,93,136484,0.13648400000000002,#AAAAAA,170,170,170,ventricular systems,VS,category,1,3,AllenCCF-Ontology-2017-997
